query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	1.0855310804503436e-5	189	7769	109	0.014030119706525936	0.5767195767195767	GO:0022408	GO:BP	negative regulation of cell-cell adhesion	21031	6836	
query_1	TRUE	1.1030130699043962e-5	204	7769	116	0.014931136568412924	0.5686274509803921	GO:0090276	GO:BP	regulation of peptide hormone secretion	21031	18695	
query_1	TRUE	1.2349378413444236e-5	95	7769	63	0.008109151756982881	0.6631578947368421	GO:0043279	GO:BP	response to alkaloid	21031	10953	
query_1	TRUE	1.2500661478360089e-5	135	7769	83	0.010683485648088556	0.6148148148148148	GO:0030168	GO:BP	platelet activation	21031	6932	
query_1	TRUE	1.2939381585697648e-5	54	7769	41	0.005277384476766637	0.7592592592592593	GO:0045058	GO:BP	T cell selection	21031	11645	
query_1	TRUE	1.3081827204706933e-5	162	7769	96	0.012356802677307247	0.5925925925925926	GO:0006261	GO:BP	DNA-templated DNA replication	21031	2099	
query_1	TRUE	1.3182084876925313e-5	281	7769	151	0.019436220877847857	0.5373665480427047	GO:0006260	GO:BP	DNA replication	21031	2098	
query_1	TRUE	1.3268753273686859e-05	129	7769	80	0.010297335564422706	0.6201550387596899	GO:0051983	GO:BP	regulation of chromosome segregation	21031	14503	
query_1	TRUE	1.3376788697910726e-5	237	7769	131	0.01686188698674218	0.5527426160337553	GO:0045444	GO:BP	fat cell differentiation	21031	11772	
query_1	TRUE	1.3456906552634076e-5	463	7769	231	0.02973355644227056	0.49892008639308855	GO:0048568	GO:BP	embryonic organ development	21031	13265	
query_1	TRUE	1.359022503474312e-5	211	7769	119	0.015317286652078774	0.5639810426540285	GO:1903828	GO:BP	negative regulation of protein localization	21031	23912	
query_1	TRUE	1.398516105178537e-5	179	7769	104	0.013386536233749517	0.5810055865921788	GO:0051897	GO:BP	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	21031	14436	
query_1	TRUE	1.4079765410961775e-5	42	7769	34	0.00437636761487965	0.8095238095238095	GO:2000516	GO:BP	positive regulation of CD4-positive, alpha-beta T cell activation	21031	26503	
query_1	TRUE	1.4206796148772438e-5	111	7769	71	0.009138885313425152	0.6396396396396397	GO:0030203	GO:BP	glycosaminoglycan metabolic process	21031	6949	
query_1	TRUE	1.4250900817873976e-5	335	7769	175	0.022525421547174667	0.5223880597014925	GO:0015980	GO:BP	energy derivation by oxidation of organic compounds	21031	5120	
query_1	TRUE	1.4259767983377086e-5	592	7769	286	0.03681297464281117	0.4831081081081081	GO:0044283	GO:BP	small molecule biosynthetic process	21031	11319	
query_1	TRUE	1.4306017720498358e-5	317	7769	167	0.0214956879907324	0.526813880126183	GO:0009416	GO:BP	response to light stimulus	21031	3517	
query_1	TRUE	1.4346511253238864e-5	454	7769	227	0.029218689664049426	0.5	GO:0198738	GO:BP	cell-cell signaling by wnt	21031	20806	
query_1	TRUE	1.441693304577033e-5	209	7769	118	0.01518856995752349	0.5645933014354066	GO:0090087	GO:BP	regulation of peptide transport	21031	18534	
query_1	TRUE	1.4576209447379161e-5	194	7769	111	0.014287553095636504	0.5721649484536082	GO:0051348	GO:BP	negative regulation of transferase activity	21031	14123	
query_1	TRUE	1.4741728720322034e-5	156	7769	93	0.011970652593641395	0.5961538461538461	GO:1905039	GO:BP	carboxylic acid transmembrane transport	21031	24952	
query_1	TRUE	1.5477525329770744e-5	220	7769	123	0.01583215343029991	0.5590909090909091	GO:0050730	GO:BP	regulation of peptidyl-tyrosine phosphorylation	21031	13658	
query_1	TRUE	1.6469575255973198e-5	150	7769	90	0.011584502509975544	0.6	GO:0006469	GO:BP	negative regulation of protein kinase activity	21031	2232	
query_1	TRUE	1.7498904722087893e-5	216	7769	121	0.015574720041189342	0.5601851851851852	GO:0006282	GO:BP	regulation of DNA repair	21031	2117	
query_1	TRUE	1.7638388386137717e-5	146	7769	88	0.011327069120864976	0.6027397260273972	GO:0034341	GO:BP	response to type II interferon	21031	8870	
query_1	TRUE	1.8939363625704047e-5	300	7769	159	0.020465954434290126	0.53	GO:0051054	GO:BP	positive regulation of DNA metabolic process	21031	13903	
query_1	TRUE	1.9939911658093116e-5	138	7769	84	0.01081220234264384	0.6086956521739131	GO:0046328	GO:BP	regulation of JNK cascade	21031	12460	
query_1	TRUE	2.0043028825763846e-5	269	7769	145	0.018663920710516153	0.5390334572490706	GO:0110053	GO:BP	regulation of actin filament organization	21031	19940	
query_1	TRUE	2.0318590618709187e-5	163	7769	96	0.012356802677307247	0.588957055214724	GO:1903169	GO:BP	regulation of calcium ion transmembrane transport	21031	23378	
query_1	TRUE	2.130694029895061e-5	620	7769	297	0.0382288582829193	0.4790322580645161	GO:0043632	GO:BP	modification-dependent macromolecule catabolic process	21031	11169	
query_1	TRUE	2.1476175362969536e-5	51	7769	39	0.005019951087656069	0.7647058823529411	GO:0046638	GO:BP	positive regulation of alpha-beta T cell differentiation	21031	12681	
query_1	TRUE	2.309116802637116e-5	157	7769	93	0.011970652593641395	0.5923566878980892	GO:1903825	GO:BP	organic acid transmembrane transport	21031	23910	
query_1	TRUE	2.335736051938358e-5	124	7769	77	0.009911185480756854	0.6209677419354839	GO:0050000	GO:BP	chromosome localization	21031	13608	
query_1	TRUE	2.335736051938358e-5	124	7769	77	0.009911185480756854	0.6209677419354839	GO:0072676	GO:BP	lymphocyte migration	21031	18012	
query_1	TRUE	2.3413440382946514e-5	254	7769	138	0.017762903848629167	0.5433070866141733	GO:0008654	GO:BP	phospholipid biosynthetic process	21031	3262	
query_1	TRUE	2.344505787739081e-5	243	7769	133	0.01711932037585275	0.5473251028806584	GO:0016485	GO:BP	protein processing	21031	5296	
query_1	TRUE	2.344505787739081e-5	243	7769	133	0.01711932037585275	0.5473251028806584	GO:0051098	GO:BP	regulation of binding	21031	13932	
query_1	TRUE	2.4046110211507983e-5	120	7769	75	0.009653752091646286	0.625	GO:0002698	GO:BP	negative regulation of immune effector process	21031	1223	
query_1	TRUE	2.4046110211507983e-5	120	7769	75	0.009653752091646286	0.625	GO:0006022	GO:BP	aminoglycan metabolic process	21031	1908	
query_1	TRUE	2.4684398493701507e-5	263	7769	142	0.018277770626850303	0.5399239543726235	GO:0032868	GO:BP	response to insulin	21031	8144	
query_1	TRUE	2.4814075595789025e-5	112	7769	71	0.009138885313425152	0.6339285714285714	GO:0002444	GO:BP	myeloid leukocyte mediated immunity	21031	974	
query_1	TRUE	2.505152645270864e-5	417	7769	210	0.027030505856609603	0.5035971223021583	GO:0030900	GO:BP	forebrain development	21031	7193	
query_1	TRUE	2.5730667133649125e-5	310	7769	163	0.020980821212511262	0.5258064516129032	GO:0019216	GO:BP	regulation of lipid metabolic process	21031	5783	
query_1	TRUE	2.5845293827280117e-5	172	7769	100	0.012871669455528383	0.5813953488372093	GO:0050796	GO:BP	regulation of insulin secretion	21031	13693	
query_1	TRUE	2.6947231541544284e-5	452	7769	225	0.02896125627493886	0.497787610619469	GO:0016055	GO:BP	Wnt signaling pathway	21031	5147	
query_1	TRUE	2.8068595121238523e-5	147	7769	88	0.011327069120864976	0.5986394557823129	GO:0014074	GO:BP	response to purine-containing compound	21031	4697	
query_1	TRUE	2.8569245319484918e-5	213	7769	119	0.015317286652078774	0.5586854460093896	GO:0051216	GO:BP	cartilage development	21031	14018	
query_1	TRUE	3.0387873616752916e-5	211	7769	118	0.01518856995752349	0.5592417061611374	GO:0051701	GO:BP	biological process involved in interaction with host	21031	14356	
query_1	TRUE	3.10596117082206e-5	41	7769	33	0.004247650920324366	0.8048780487804879	GO:0032733	GO:BP	positive regulation of interleukin-10 production	21031	8054	
query_1	TRUE	3.181110592357003e-5	322	7769	168	0.02162440468528768	0.5217391304347826	GO:0048638	GO:BP	regulation of developmental growth	21031	13321	
query_1	TRUE	3.351486022778681e-5	439	7769	219	0.028188956107607157	0.4988610478359909	GO:0034248	GO:BP	regulation of amide metabolic process	21031	8813	
query_1	TRUE	3.4106253639374425e-5	66	7769	47	0.006049684644098339	0.7121212121212122	GO:2000379	GO:BP	positive regulation of reactive oxygen species metabolic process	21031	26378	
query_1	TRUE	3.4106253639374425e-5	66	7769	47	0.006049684644098339	0.7121212121212122	GO:0030888	GO:BP	regulation of B cell proliferation	21031	7190	
query_1	TRUE	3.4224869177257284e-5	135	7769	82	0.010554768953533274	0.6074074074074074	GO:0046165	GO:BP	alcohol biosynthetic process	21031	12334	
query_1	TRUE	3.4224869177257284e-5	135	7769	82	0.010554768953533274	0.6074074074074074	GO:0002702	GO:BP	positive regulation of production of molecular mediator of immune response	21031	1227	
query_1	TRUE	3.5385790431013795e-5	48	7769	37	0.004762517698545501	0.7708333333333334	GO:0043300	GO:BP	regulation of leukocyte degranulation	21031	10963	
query_1	TRUE	3.5842221080162085e-5	158	7769	93	0.011970652593641395	0.5886075949367089	GO:0043409	GO:BP	negative regulation of MAPK cascade	21031	11032	
query_1	TRUE	3.733916724023742e-5	251	7769	136	0.0175054704595186	0.5418326693227091	GO:0006402	GO:BP	mRNA catabolic process	21031	2187	
query_1	TRUE	3.7856273933570514e-5	271	7769	145	0.018663920710516153	0.5350553505535055	GO:0071695	GO:BP	anatomical structure maturation	21031	17365	
query_1	TRUE	3.933956432389569e-5	91	7769	60	0.007723001673317029	0.6593406593406593	GO:0043535	GO:BP	regulation of blood vessel endothelial cell migration	21031	11112	
query_1	TRUE	4.043374691747278e-5	121	7769	75	0.009653752091646286	0.6198347107438017	GO:0001952	GO:BP	regulation of cell-matrix adhesion	21031	566	
query_1	TRUE	4.068544438405284e-5	609	7769	291	0.03745655811558759	0.47783251231527096	GO:0019941	GO:BP	modification-dependent protein catabolic process	21031	6301	
query_1	TRUE	4.105813184776053e-5	214	7769	119	0.015317286652078774	0.5560747663551402	GO:0007626	GO:BP	locomotory behavior	21031	3117	
query_1	TRUE	4.111711527246493e-5	119	7769	74	0.009525035397091002	0.6218487394957983	GO:0051928	GO:BP	positive regulation of calcium ion transport	21031	14454	
query_1	TRUE	4.125775663685299e-5	357	7769	183	0.02355515510361694	0.5126050420168067	GO:0007517	GO:BP	muscle organ development	21031	3033	
query_1	TRUE	4.2254128267252985e-5	115	7769	72	0.009267602007980436	0.6260869565217392	GO:1903707	GO:BP	negative regulation of hemopoiesis	21031	23820	
query_1	TRUE	4.328530598583903e-5	43	7769	34	0.00437636761487965	0.7906976744186046	GO:0060338	GO:BP	regulation of type I interferon-mediated signaling pathway	21031	15016	
query_1	TRUE	4.336804857547905e-5	105	7769	67	0.008624018535204015	0.638095238095238	GO:0015837	GO:BP	amine transport	21031	5006	
query_1	TRUE	4.337575036051802e-5	107	7769	68	0.0087527352297593	0.6355140186915887	GO:0048709	GO:BP	oligodendrocyte differentiation	21031	13391	
query_1	TRUE	4.551237471655665e-5	59	7769	43	0.005534817865877204	0.7288135593220338	GO:0032613	GO:BP	interleukin-10 production	21031	7937	
query_1	TRUE	4.551237471655665e-5	59	7769	43	0.005534817865877204	0.7288135593220338	GO:0032653	GO:BP	regulation of interleukin-10 production	21031	7976	
query_1	TRUE	4.5671452121668775e-5	72	7769	50	0.0064358347277641914	0.6944444444444444	GO:0043112	GO:BP	receptor metabolic process	21031	10888	
query_1	TRUE	4.585580295490564e-5	245	7769	133	0.01711932037585275	0.5428571428571428	GO:0031669	GO:BP	cellular response to nutrient levels	21031	7535	
query_1	TRUE	4.77883364313777e-5	144	7769	86	0.011069635731754408	0.5972222222222222	GO:0050921	GO:BP	positive regulation of chemotaxis	21031	13798	
query_1	TRUE	5.23522400286362e-5	61	7769	44	0.005663534560432488	0.7213114754098361	GO:0002763	GO:BP	positive regulation of myeloid leukocyte differentiation	21031	1281	
query_1	TRUE	5.33330492911223e-5	342	7769	176	0.022654138241729953	0.5146198830409356	GO:0006936	GO:BP	muscle contraction	21031	2605	
query_1	TRUE	5.501294093541759e-5	217	7769	120	0.015446003346634058	0.5529953917050692	GO:0009612	GO:BP	response to mechanical stimulus	21031	3577	
query_1	TRUE	5.9327098484490145e-5	63	7769	45	0.005792251254987772	0.7142857142857143	GO:0061951	GO:BP	establishment of protein localization to plasma membrane	21031	16236	
query_1	TRUE	6.17763188763884e-5	304	7769	159	0.020465954434290126	0.5230263157894737	GO:0071375	GO:BP	cellular response to peptide hormone stimulus	21031	17127	
query_1	TRUE	6.221092902081473e-5	128	7769	78	0.010039902175312138	0.609375	GO:1903305	GO:BP	regulation of regulated secretory pathway	21031	23481	
query_1	TRUE	6.410084195322312e-5	224	7769	123	0.01583215343029991	0.5491071428571429	GO:0050920	GO:BP	regulation of chemotaxis	21031	13797	
query_1	TRUE	6.47634935960821e-5	84	7769	56	0.007208134895095894	0.6666666666666666	GO:0032677	GO:BP	regulation of interleukin-8 production	21031	7999	
query_1	TRUE	6.47634935960821e-5	84	7769	56	0.007208134895095894	0.6666666666666666	GO:0032637	GO:BP	interleukin-8 production	21031	7960	
query_1	TRUE	6.608482302484515e-5	151	7769	89	0.01145578581542026	0.5894039735099338	GO:0034767	GO:BP	positive regulation of monoatomic ion transmembrane transport	21031	9038	
query_1	TRUE	6.633728261557191e-5	65	7769	46	0.005920967949543055	0.7076923076923077	GO:0001885	GO:BP	endothelial cell development	21031	517	
query_1	TRUE	6.633728261557191e-5	65	7769	46	0.005920967949543055	0.7076923076923077	GO:0062208	GO:BP	positive regulation of pattern recognition receptor signaling pathway	21031	16358	
query_1	TRUE	6.66773315707639e-5	211	7769	117	0.015059853262968208	0.5545023696682464	GO:1901888	GO:BP	regulation of cell junction assembly	21031	22366	
query_1	TRUE	6.821902003696469e-5	244	7769	132	0.016990603681297463	0.5409836065573771	GO:0045333	GO:BP	cellular respiration	21031	11755	
query_1	TRUE	6.90037386000903e-5	149	7769	88	0.011327069120864976	0.5906040268456376	GO:0061008	GO:BP	hepaticobiliary system development	21031	15611	
query_1	TRUE	7.001206208469846e-5	27	7769	24	0.0030892006693268117	0.8888888888888888	GO:0090322	GO:BP	regulation of superoxide metabolic process	21031	18734	
query_1	TRUE	7.092243494816282e-5	90	7769	59	0.007594284978761745	0.6555555555555556	GO:0019915	GO:BP	lipid storage	21031	6289	
query_1	TRUE	7.240853796688059e-5	92	7769	60	0.007723001673317029	0.6521739130434783	GO:0032465	GO:BP	regulation of cytokinesis	21031	7852	
query_1	TRUE	7.328759308056103e-5	67	7769	47	0.006049684644098339	0.7014925373134329	GO:0045806	GO:BP	negative regulation of endocytosis	21031	12026	
query_1	TRUE	7.361330023717364e-5	94	7769	61	0.007851718367872313	0.648936170212766	GO:0046330	GO:BP	positive regulation of JNK cascade	21031	12462	
query_1	TRUE	7.374267810521705e-5	231	7769	126	0.016218303513965762	0.5454545454545454	GO:0001649	GO:BP	osteoblast differentiation	21031	372	
query_1	TRUE	7.423828920427736e-5	110	7769	69	0.008881451924314583	0.6272727272727273	GO:0048144	GO:BP	fibroblast proliferation	21031	12968	
query_1	TRUE	7.423828920427736e-5	110	7769	69	0.008881451924314583	0.6272727272727273	GO:1902106	GO:BP	negative regulation of leukocyte differentiation	21031	22560	
query_1	TRUE	7.542895709792665e-5	24	7769	22	0.002831767280216244	0.9166666666666666	GO:0048143	GO:BP	astrocyte activation	21031	12967	
query_1	TRUE	8.008952812369149e-5	69	7769	48	0.006178401338653623	0.6956521739130435	GO:0045576	GO:BP	mast cell activation	21031	11823	
query_1	TRUE	8.205634838359987e-5	249	7769	134	0.01724803707040803	0.5381526104417671	GO:0050803	GO:BP	regulation of synapse structure or activity	21031	13698	
query_1	TRUE	8.227616987788557e-5	305	7769	159	0.020465954434290126	0.521311475409836	GO:0060070	GO:BP	canonical Wnt signaling pathway	21031	14797	
query_1	TRUE	8.767228332020086e-5	137	7769	82	0.010554768953533274	0.5985401459854015	GO:0008203	GO:BP	cholesterol metabolic process	21031	3164	
query_1	TRUE	8.831606512798741e-5	158	7769	92	0.01184193589908611	0.5822784810126582	GO:0072006	GO:BP	nephron development	21031	17555	
query_1	TRUE	9.090366363945133e-5	135	7769	81	0.01042605225897799	0.6	GO:0043393	GO:BP	regulation of protein binding	21031	11021	
query_1	TRUE	9.238785487775017e-5	173	7769	99	0.012742952760973099	0.5722543352601156	GO:0007254	GO:BP	JNK cascade	21031	2820	
query_1	TRUE	9.290504980720577e-5	49	7769	37	0.004762517698545501	0.7551020408163265	GO:0061028	GO:BP	establishment of endothelial barrier	21031	15624	
query_1	TRUE	9.405429662586103e-5	599	7769	285	0.03668425794825589	0.4757929883138564	GO:0006511	GO:BP	ubiquitin-dependent protein catabolic process	21031	2261	
query_1	TRUE	9.9880050601926e-5	32	7769	27	0.0034753507529926633	0.84375	GO:0002825	GO:BP	regulation of T-helper 1 type immune response	21031	1342	
query_1	TRUE	9.9880050601926e-5	32	7769	27	0.0034753507529926633	0.84375	GO:0032607	GO:BP	interferon-alpha production	21031	7931	
query_1	TRUE	9.9880050601926e-5	32	7769	27	0.0034753507529926633	0.84375	GO:0032647	GO:BP	regulation of interferon-alpha production	21031	7970	
query_1	TRUE	1.0359153936884159e-4	197	7769	110	0.01415883640108122	0.5583756345177665	GO:0000075	GO:BP	cell cycle checkpoint signaling	21031	27	
query_1	TRUE	1.0435478526301782e-4	77	7769	52	0.006693268116874759	0.6753246753246753	GO:0002260	GO:BP	lymphocyte homeostasis	21031	799	
query_1	TRUE	1.066503575789061e-4	150	7769	88	0.011327069120864976	0.5866666666666667	GO:0035148	GO:BP	tube formation	21031	9147	
query_1	TRUE	1.0719010917900753e-4	315	7769	163	0.020980821212511262	0.5174603174603175	GO:0034504	GO:BP	protein localization to nucleus	21031	8968	
query_1	TRUE	1.0807000675993707e-4	261	7769	139	0.017891620543184453	0.5325670498084292	GO:0000209	GO:BP	protein polyubiquitination	21031	60	
query_1	TRUE	1.099346049344477e-4	123	7769	75	0.009653752091646286	0.6097560975609756	GO:0006275	GO:BP	regulation of DNA replication	21031	2111	
query_1	TRUE	1.1020125480826307e-4	219	7769	120	0.015446003346634058	0.547945205479452	GO:0052548	GO:BP	regulation of endopeptidase activity	21031	14598	
query_1	TRUE	1.1298343084467511e-4	51	7769	38	0.004891234393100785	0.7450980392156863	GO:2001238	GO:BP	positive regulation of extrinsic apoptotic signaling pathway	21031	27113	
query_1	TRUE	1.1397936630184687e-4	81	7769	54	0.006950701505985327	0.6666666666666666	GO:0070227	GO:BP	lymphocyte apoptotic process	21031	16491	
query_1	TRUE	1.1397936630184687e-4	81	7769	54	0.006950701505985327	0.6666666666666666	GO:0051304	GO:BP	chromosome separation	21031	14083	
query_1	TRUE	1.1665317034265389e-4	146	7769	86	0.011069635731754408	0.589041095890411	GO:0001889	GO:BP	liver development	21031	520	
query_1	TRUE	1.2160212972294994e-4	85	7769	56	0.007208134895095894	0.6588235294117647	GO:0048041	GO:BP	focal adhesion assembly	21031	12905	
query_1	TRUE	1.258312622184612e-4	215	7769	118	0.01518856995752349	0.5488372093023256	GO:0050821	GO:BP	protein stabilization	21031	13712	
query_1	TRUE	1.271526369266349e-4	142	7769	84	0.01081220234264384	0.5915492957746479	GO:0043547	GO:BP	positive regulation of GTPase activity	21031	11119	
query_1	TRUE	1.2730067922402146e-4	327	7769	168	0.02162440468528768	0.5137614678899083	GO:0030111	GO:BP	regulation of Wnt signaling pathway	21031	6918	
query_1	TRUE	1.2915335266165578e-4	91	7769	59	0.007594284978761745	0.6483516483516484	GO:1903510	GO:BP	mucopolysaccharide metabolic process	21031	23649	
query_1	TRUE	1.305033302948011e-4	565	7769	270	0.03475350752992663	0.4778761061946903	GO:0005975	GO:BP	carbohydrate metabolic process	21031	1863	
query_1	TRUE	1.3379911157173483e-4	1463	7769	636	0.0818638177371605	0.43472317156527684	GO:0051253	GO:BP	negative regulation of RNA metabolic process	21031	14048	
query_1	TRUE	1.3386868279736228e-4	159	7769	92	0.01184193589908611	0.5786163522012578	GO:0016241	GO:BP	regulation of macroautophagy	21031	5244	
query_1	TRUE	1.3429291045989977e-4	53	7769	39	0.005019951087656069	0.7358490566037735	GO:0008608	GO:BP	attachment of spindle microtubules to kinetochore	21031	3241	
query_1	TRUE	1.4082918483962934e-4	157	7769	91	0.011713219204530828	0.5796178343949044	GO:0046488	GO:BP	phosphatidylinositol metabolic process	21031	12598	
query_1	TRUE	1.4459812577228773e-4	222	7769	121	0.015574720041189342	0.545045045045045	GO:1902115	GO:BP	regulation of organelle assembly	21031	22568	
query_1	TRUE	1.49537137686844e-4	185	7769	104	0.013386536233749517	0.5621621621621622	GO:0008217	GO:BP	regulation of blood pressure	21031	3178	
query_1	TRUE	1.641797097092316e-4	229	7769	124	0.015960870124855194	0.5414847161572053	GO:0043523	GO:BP	regulation of neuron apoptotic process	21031	11108	
query_1	TRUE	1.641797097092316e-4	229	7769	124	0.015960870124855194	0.5414847161572053	GO:0007163	GO:BP	establishment or maintenance of cell polarity	21031	2758	
query_1	TRUE	1.6952910527004406e-4	258	7769	137	0.017634187154073885	0.5310077519379846	GO:0045927	GO:BP	positive regulation of growth	21031	12119	
query_1	TRUE	1.7789144521960124e-4	124	7769	75	0.009653752091646286	0.6048387096774194	GO:0045471	GO:BP	response to ethanol	21031	11795	
query_1	TRUE	1.7911698156403242e-4	57	7769	41	0.005277384476766637	0.7192982456140351	GO:0048008	GO:BP	platelet-derived growth factor receptor signaling pathway	21031	12887	
query_1	TRUE	1.8349228331013788e-4	122	7769	74	0.009525035397091002	0.6065573770491803	GO:0030278	GO:BP	regulation of ossification	21031	6992	
query_1	TRUE	1.8375290109801077e-4	74	7769	50	0.0064358347277641914	0.6756756756756757	GO:0071677	GO:BP	positive regulation of mononuclear cell migration	21031	17352	
query_1	TRUE	1.8375290109801077e-4	74	7769	50	0.0064358347277641914	0.6756756756756757	GO:0042982	GO:BP	amyloid precursor protein metabolic process	21031	10816	
query_1	TRUE	1.8375290109801077e-4	74	7769	50	0.0064358347277641914	0.6756756756756757	GO:0071260	GO:BP	cellular response to mechanical stimulus	21031	17017	
query_1	TRUE	1.9950940146970566e-4	116	7769	71	0.009138885313425152	0.6120689655172413	GO:0051303	GO:BP	establishment of chromosome localization	21031	14082	
query_1	TRUE	1.9996559213017847e-4	41	7769	32	0.0041189342257690826	0.7804878048780488	GO:0043368	GO:BP	positive T cell selection	21031	11000	
query_1	TRUE	2.012046152832237e-4	160	7769	92	0.01184193589908611	0.575	GO:0001935	GO:BP	endothelial cell proliferation	21031	554	
query_1	TRUE	2.0562957959752973e-4	1552	7769	670	0.08624018535204016	0.43170103092783507	GO:0000003	GO:BP	reproduction	21031	3	
query_1	TRUE	2.1222520228390354e-4	412	7769	204	0.0262582056892779	0.49514563106796117	GO:0048880	GO:BP	sensory system development	21031	13545	
query_1	TRUE	2.1462094740381607e-4	279	7769	146	0.01879263740507144	0.5232974910394266	GO:0021537	GO:BP	telencephalon development	21031	6350	
query_1	TRUE	2.1493322560768718e-4	270	7769	142	0.018277770626850303	0.5259259259259259	GO:0009141	GO:BP	nucleoside triphosphate metabolic process	21031	3345	
query_1	TRUE	2.1520680039668715e-4	139	7769	82	0.010554768953533274	0.5899280575539568	GO:0010212	GO:BP	response to ionizing radiation	21031	4034	
query_1	TRUE	2.2665298598121872e-4	88	7769	57	0.007336851589651178	0.6477272727272727	GO:0035023	GO:BP	regulation of Rho protein signal transduction	21031	9068	
query_1	TRUE	2.269590322940607e-4	102	7769	64	0.008237868451538165	0.6274509803921569	GO:0035967	GO:BP	cellular response to topologically incorrect protein	21031	9692	
query_1	TRUE	2.2906193019368856e-4	90	7769	58	0.007465568284206462	0.6444444444444445	GO:0015807	GO:BP	L-amino acid transport	21031	4980	
query_1	TRUE	2.3119416921876787e-4	208	7769	114	0.014673703179302356	0.5480769230769231	GO:0006643	GO:BP	membrane lipid metabolic process	21031	2381	
query_1	TRUE	2.3125021995914517e-4	219	7769	119	0.015317286652078774	0.54337899543379	GO:0060348	GO:BP	bone development	21031	15025	
query_1	TRUE	2.313275616482707e-4	94	7769	60	0.007723001673317029	0.6382978723404256	GO:0051952	GO:BP	regulation of amine transport	21031	14477	
query_1	TRUE	2.3141809987210597e-4	485	7769	235	0.030248423220491698	0.4845360824742268	GO:0019693	GO:BP	ribose phosphate metabolic process	21031	6216	
query_1	TRUE	2.3754746089031857e-4	471	7769	229	0.029476123053159994	0.4861995753715499	GO:0009259	GO:BP	ribonucleotide metabolic process	21031	3461	
query_1	TRUE	2.379542159379156e-4	350	7769	177	0.022782854936285235	0.5057142857142857	GO:0043010	GO:BP	camera-type eye development	21031	10830	
query_1	TRUE	2.426434476196071e-4	248	7769	132	0.016990603681297463	0.532258064516129	GO:0048762	GO:BP	mesenchymal cell differentiation	21031	13438	
query_1	TRUE	2.4706365238486954e-4	206	7769	113	0.014544986484747072	0.5485436893203883	GO:0045732	GO:BP	positive regulation of protein catabolic process	21031	11969	
query_1	TRUE	2.574579658924956e-4	193	7769	107	0.01377268631741537	0.5544041450777202	GO:0030324	GO:BP	lung development	21031	7010	
query_1	TRUE	2.664627937462282e-4	406	7769	201	0.025872055605612048	0.49507389162561577	GO:0150063	GO:BP	visual system development	21031	20641	
query_1	TRUE	2.675407293725057e-4	264	7769	139	0.017891620543184453	0.5265151515151515	GO:0060249	GO:BP	anatomical structure homeostasis	21031	14932	
query_1	TRUE	2.675407293725057e-4	264	7769	139	0.017891620543184453	0.5265151515151515	GO:0051259	GO:BP	protein complex oligomerization	21031	14054	
query_1	TRUE	2.675407293725057e-4	264	7769	139	0.017891620543184453	0.5265151515151515	GO:0001894	GO:BP	tissue homeostasis	21031	524	
query_1	TRUE	2.675592185405366e-4	65	7769	45	0.005792251254987772	0.6923076923076923	GO:0030199	GO:BP	collagen fibril organization	21031	6945	
query_1	TRUE	2.7399830461165644e-4	148	7769	86	0.011069635731754408	0.581081081081081	GO:1902652	GO:BP	secondary alcohol metabolic process	21031	22975	
query_1	TRUE	2.7399830461165644e-4	148	7769	86	0.011069635731754408	0.581081081081081	GO:0010952	GO:BP	positive regulation of peptidase activity	21031	4588	
query_1	TRUE	2.79926839942097e-4	224	7769	121	0.015574720041189342	0.5401785714285714	GO:0051648	GO:BP	vesicle localization	21031	14316	
query_1	TRUE	2.8356732381276266e-4	213	7769	116	0.014931136568412924	0.5446009389671361	GO:0000082	GO:BP	G1/S transition of mitotic cell cycle	21031	32	
query_1	TRUE	2.8367992212828525e-4	163	7769	93	0.011970652593641395	0.5705521472392638	GO:0070507	GO:BP	regulation of microtubule cytoskeleton organization	21031	16658	
query_1	TRUE	2.876271532747448e-4	67	7769	46	0.005920967949543055	0.6865671641791045	GO:0015800	GO:BP	acidic amino acid transport	21031	4973	
query_1	TRUE	2.878059174160864e-4	146	7769	85	0.010940919037199124	0.5821917808219178	GO:0034614	GO:BP	cellular response to reactive oxygen species	21031	8989	
query_1	TRUE	2.9045071972610937e-4	337	7769	171	0.022010554768953534	0.5074183976261127	GO:0048545	GO:BP	response to steroid hormone	21031	13251	
query_1	TRUE	2.937432042826198e-4	176	7769	99	0.012742952760973099	0.5625	GO:0000724	GO:BP	double-strand break repair via homologous recombination	21031	205	
query_1	TRUE	3.168376545204249e-4	142	7769	83	0.010683485648088556	0.5845070422535211	GO:0034101	GO:BP	erythrocyte homeostasis	21031	8692	
query_1	TRUE	3.220857544979269e-4	38	7769	30	0.0038615008366585145	0.7894736842105263	GO:0002335	GO:BP	mature B cell differentiation	21031	874	
query_1	TRUE	3.220857544979269e-4	38	7769	30	0.0038615008366585145	0.7894736842105263	GO:0071312	GO:BP	cellular response to alkaloid	21031	17068	
query_1	TRUE	3.3204282330482146e-4	140	7769	82	0.010554768953533274	0.5857142857142857	GO:0008360	GO:BP	regulation of cell shape	21031	3214	
